Series Name,Series Code,Country Name,Country Code,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Morocco,MAR,6085388406,6184030315,5968605346,4852588134,5148405879,5067330816,5526914459,5914982295,6462582987,7314276289,9074363976,8865737969,9469830979,8739349823,9390609855,11335099532,10902396700,10658406550,11452344717,12003481376,12579800085,12314876688,13353797750,16048207627,19968118742,23064234676,26592092080,34711375316,46189308801,37077112112,40096825548,49394553703,49325135599,50467551008,51892152314,42898210829,46965383635,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Mozambique,MOZ,964768518.5,910957507.1,946910052.9,736723880.6,619863207.5,510958333.3,631047029.7,738841073.3,780851315.3,894397771.5,906060596.3,1441087348,1241552971,1203108577,1273593417,1435373699,1428756980,1440536358,1471754249,2095580238,1984740872,1635081290,2817934091,2851596191,3298417150,3566662920,3406697254,3738472011,4502926529,4504046936,4693423656,7210031664,11402674339,13456895719,14376807061,10653347168,8498235560,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,55822092.11,28936974.99,15280128.25,16579332.42,14912668.78,11440182.19,13175715.94,16046272.1,21203708.85,23880103.29,32637322.54,60518082.16,6524981186,11418499287,14508467647,15853479720,17725969986,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Namibia,NAM,1363031587,1525146764,1290910665,1209641684,1005754287,645140306,835627396.1,1181733104,1116643369,1179087010,1400517914,1494475428,1679052945,1609097959,1664155430,1944374652,2040064266,2085584375,1966006277,1921498060,1741324894,1690735051,1615858491,2587532011,2780114572,2927229679,3315952743,4878934184,5673632487,6491229357,6843350107,7132435086,7829948173,7382664829,8110038285,8084270465,7219653371,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Nauru,NRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52530346.56,85317487.87,126205585.4,102134825.5,103831205.4,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Nepal,NPL,364500008.3,446416683.3,450515193.7,521619390.4,502021598.5,523971554.7,578787429.2,618261968.8,780457946,785537991.3,785782436.1,909166930.6,875325167,1052504167,1278518367,1519145030,1611500000,1854725583,1645665860,1495923473,1781598378,1996693878,1724111682,1807224670,2143236207,2396739963,2832075349,3275658805,4172661317,4455549991,5825346141,6227147635,6331151559,7218386963,8151231413,8879788078,8322468481,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Netherlands,NLD,95505825648,81256498543,77866587274,76339298819,74330164148,77763054804,92208475355,1.12193E+11,1.25172E+11,1.30519E+11,1.56451E+11,1.62196E+11,1.74809E+11,1.6224E+11,1.81061E+11,2.2668E+11,2.29463E+11,2.23417E+11,2.31853E+11,2.42626E+11,2.47515E+11,2.43843E+11,2.51111E+11,3.02775E+11,3.61777E+11,3.93124E+11,4.39964E+11,5.15809E+11,5.89974E+11,4.7895E+11,5.31869E+11,6.15055E+11,5.99616E+11,6.18066E+11,6.30902E+11,5.52363E+11,5.55254E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,New Caledonia,NCL,,,,,,,,,,,877981986.9,865614279.3,926289564.5,929193999.8,864876583.6,957465957.3,1000834233,928856835.9,928027951.1,1008558886,,,,,,,,,,,,,,,,,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,New Zealand,NZL,6947500483,7557239197,7420247633,7191771819,7450482215,7759079284,7997993240,9643454039,10034138486,11255844233,11758799976,10889038938,11679604424,12606603617,15508272788,17590993624,18774802276,17791716573,15900310543,17895583580,17245861327,17132931525,19861008428,24776474899,30399327731,34111103288,33455677323,39993385757,43041400155,32056967956,40992659831,48544383578,49626355944,51932578229,54577053895,47670984501,48326343085,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Nicaragua,NIC,,,,,,,,,,664933333.3,467806451.6,781711340.2,954960000,840604575.2,1002161964,1157042258,1362967813,1693911485,1746535064,2136873489,2103725753,2072738556,2050197916,2207225622,2557900747,2987690324,3790567319,4451217243,5295608438,4399313916,5246147047,6530267487,7131019217,7223494086,7329057911,7418239346,7537019916,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Niger,NER,956402012.5,785895798.9,728308305.3,485292312.9,394103007.2,473096880.1,393993283.4,562306431.7,537903216.7,507802706.9,535875392.1,436012133,418268250.1,290749022.7,420185247.7,466362308.3,513998175,454774569.3,546587026.3,468880009.7,462040660.6,478770214.7,574865599.7,677014447.5,851943875.7,1048787595,1076113317,1284232498,1928320187,2528900140,2807366383,3062739620,2732565813,2996692575,3232319003,2948429240,2373939292,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Nigeria,NGA,12324265006,15944510035,10235632184,4431804281,2252547630,2458578720,2155186722,3542858988,2899095485,3976442512,5439687568,6348443353,6892040239,3833567991,3255306427,6853080301,8905282500,12568410155,11675835227,7883273535,9114930288,16050683665,16208625771,23971133410,16064624571,21429768812,31264468095,51157761305,52203123513,52597235559,64169884496,88377923527,59653829524,66940227524,70778502339,50475462162,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Northern Mariana Islands,MNP,,,,,,,,,,,,,,,,,,,,,,,782000000,774000000,937000000,835000000,752000000,579000000,459000000,360000000,405000000,449000000,478000000,525000000,561000000,638000000,893000000,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Norway,NOR,23668407839,22626709644,22489308956,20633737185,20799362862,22739380263,29094351360,32011280148,33673776277,34734303715,39734971325,38356908174,39946254727,37247853850,39908042394,47346413689,50982511086,52449458535,54133941233,50963688583,49523392942,49263987900,53255467321,61614784893,73845982673,84668374078,95765050754,1.19823E+11,1.33926E+11,1.07435E+11,1.22152E+11,1.4151E+11,1.40526E+11,1.48436E+11,1.48719E+11,1.24088E+11,1.23469E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Oman,OMN,2252461204,2764910539,3259988419,3019687319,3314996815,3720323972,2997381937,2270480884,2629388817,,3224967490,3940182055,4426527958,4754226268,4494148244,4907672302,5464239272,6111833550,7003901170,5901170351,5053315995,5706111834,5622886866,7094928479,9625487646,9654096229,11784135241,16829648895,22644993498,16764629389,24166450715,29237971391,28635630689,35577373212,30944343303,29680364109,23783875163,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Pakistan,PAK,5709197192,6466600545,6687354009,6592699063,7048454304,7105457645,7230435939,7005030504,8337114361,8735974929,9350911630,8434856857,9984100402,11552179555,9883119862,11777203672,13567618581,12967591819,10900343052,10684436234,10862333897,11361301958,11073075674,13423663992,14337311100,21422766419,29577339842,30135517579,39478276163,33085901223,34332943126,40524442876,45794092923,46374225335,45594469822,46130526984,44631441143,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Palau,PLW,,,,,,,,,,,,32300000,38100000,42200000,44200000,60438000,72424000,72894000,63222000,83852000,156925200,130357400,131424300,117146100,139830000,141676800,153454800,147496500,162722600,128838400,140120300,162974600,182770600,189020900,222342400,208827600,212378100,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Panama,PAN,3343857700,3730569700,3460434900,2724782300,2929064300,3180313400,3413764500,3497613100,2824846900,3393593400,4137057400,5369275600,6315044100,6641440500,7264372200,7664630500,8362252100,9433963500,9678913600,8470864100,8856300400,8496734500,8343913600,8264774200,9891553000,11657508000,13011610600,15975900000,20714400000,17821600000,21850200000,28775600000,31848900000,30779100000,30194300000,29296000000,27357000000,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Papua New Guinea,PNG,1357579520,1467459287,1432904536,1369692620,1356554752,1270818754,1359892835,1561625620,1898281628,1870633442,1575953453,1975292871,2000831000,1837940322,2188296436,2026027692,2495195381,2470793156,1849977694,1838962802,1734034329,1609847465,1739815379,1910762304,2313836701,,,,,,,,,,,,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Paraguay,PRY,,,,,,,,,,,,2674820829,2838888199,3891800193,4900392700,5100987254,4923048799,4729946829,4368766069,3090556801,3134576276,2727373823,2298406126,2623501714,3307792347,4018039423,5221045741,6461917817,9166237324,7130137358,10313046052,12621883682,11979621541,12983600420,13242370791,11319218123,10838552707,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Peru,PER,4011768778,4918304523,4849483945,3729583692,3057686761,3100200000,2755200000,3040233333,2797976000,2521553528,3637366658,4964700219,5561752159,5683170881,7249134948,9770813015,10132013201,11043543544,10684099133,8937804698,9712312674,9606339614,9845922051,10929811451,12701974339,15598932266,18835277591,24690635986,34605420554,26182192418,35180701568,43774372753,48490294207,50251304637,48683691441,44863082527,42973837812,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Philippines,PHL,9239023351,9685684266,9706908665,9326356331,7875104050,6728810736,6682870836,8704424899,10205975909,12886868752,14748688838,14800535690,18026888780,21642225819,25719569069,32747137790,40838581461,48825070324,38918153195,41016326204,43236090788,40328976826,45306483055,45891309754,49404312617,53330850814,59104487846,64760386167,68581018421,56153108157,73082553916,79945273285,85232376956,87606292582,92657610760,1.00405E+11,1.12613E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Poland,POL,,,,,,,,,,,12769326371,19575917320,18817160516,18982801488,21434465922,29447835052,37396239012,43143963651,53499741037,50740591364,57687812061,58766945944,63908088235,78406788377,94256069554,1.09184E+11,1.3768E+11,1.80703E+11,2.28993E+11,1.67514E+11,2.01543E+11,2.35386E+11,2.24547E+11,2.32599E+11,2.51529E+11,2.21584E+11,2.27257E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Portugal,PRT,10783475771,11270547557,10708695510,9363968693,8884931800,8751378986,10858609436,15532869219,20038610028,21452554749,28247582056,30177947690,34266585239,29049312305,31944022826,39151232586,41278931635,41132256146,45239506901,46934491796,46435034089,45749956152,47269308300,55570759594,67177797368,70709104589,79580740183,92819052833,1.06999E+11,82877371492,89200785758,94462278073,82692436226,87063543246,91588731409,79409837917,80039272549,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Puerto Rico,PRI,8638200000,9239200000,8490500000,8506800000,9528400000,10112200000,10098900000,10723800000,11859100000,14042800000,15721600000,15904300000,15387300000,16385900000,16654200000,18816600000,19060900000,21387400000,21797500000,25299400000,27042800000,29149300000,28984600000,33749700000,38897600000,38905200000,42630200000,45265800000,44928300000,40651000000,40810100000,44670600000,46574600000,45038700000,42475600000,43233000000,43320100000,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Qatar,QAT,,,,,,,,,,,,,,,2490659451,3526098984,3604120769,4085989011,4098351648,3184065934,3965659341,5099450549,5446428571,6699450549,8315659341,13207967033,21767307692,28566208791,32356868132,28370604396,29717307692,43792582418,54693406593,58953296703,64004395604,59271428571,63458791209,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Romania,ROU,,,,,,,,,,,10209090909,6244736842,9093750000,7378289474,8109788520,11478111166,12678235485,12454101563,12851509689,11658709972,14225528583,16506486356,18850673121,25126265060,33975058982,42889007104,54345176219,74527539679,83658501727,56558062506,64583120929,78616381290,72850325817,77623245891,83052699152,74073919664,79397368940,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Russian Federation,RUS,,,,,,,,,,1.06427E+11,92740962908,67259259259,2.22111E+11,1.32674E+11,91639498027,1.0242E+11,85589979710,91218668971,66522411128,51275385865,62417348027,74250942749,84408293461,1.0276E+11,1.30993E+11,1.64341E+11,2.07914E+11,2.79983E+11,3.66597E+11,2.50605E+11,3.22367E+11,4.08777E+11,4.47049E+11,4.68623E+11,4.26062E+11,2.8142E+11,2.63747E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Rwanda,RWA,331033109.1,306102669.4,339856004.7,307168308.3,312153000.7,341193178.5,391947117.8,412959379.9,421685680.5,415791834,358799633.5,345146615.4,370561935.1,404236979.4,488303932.7,334008606.6,362153710,475297259.2,461714689.5,446185399.3,431105050.5,406327971.2,397589053.6,435223330.9,517794645.1,650744519.9,786644730,965344498.2,1450126882,1596040552,1732029635,1985652329,2331127173,2434136052,2638364935,2897464836,2776828543,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Samoa,WSM,,,,,,,,,,,,,,,97041420.12,119907819.2,125962001,135733463.5,135154972.6,143621275.7,137089641.1,192595272.8,193893183.2,162934937.8,187829974.1,228435836.3,267246138.8,302501144.2,309015026.9,291150224.8,341598116.5,360009382.6,414586875.3,397478883.1,421521226.2,391421682.3,392006312.9,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,San Marino,SMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Sao Tome and Principe,STP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Saudi Arabia,SAU,44920491779,55459275684,59944577329,61584659913,54097332577,38070679183,31120442884,31821094793,31068624833,36304672897,36904405874,48117222964,49331375167,44483311081,35240587450,39711615487,42253404539,43199465955,38830933333,37485333333,46926133333,44058400000,44830400000,51744266667,62350400000,81797389982,1.13495E+11,1.45279E+11,1.76685E+11,1.62069E+11,1.74203E+11,1.97977E+11,2.15206E+11,2.29901E+11,2.55383E+11,2.53555E+11,1.95108E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Senegal,SEN,1343731245,1636225465,1350634483,1436491316,1330852691,1162081008,1368010190,1459589281,1475315278,1518518484,1839936709,1736717535,1845995985,1668016892,1514702595,1821101700,1659798683,1567723098,1723510294,1803202246,1741598702,1841991928,2078352259,2656915353,3193962802,3693880256,4033365711,5399143024,7046003811,5289320533,5214053682,6427670634,6956231739,7301281297,7238734558,6310080311,6451152069,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Serbia,SRB,,,,,,,,,,,,,,,,2530706215,5670335196,7216582379,5552956893,3384564593,936372314.8,4630093688,6241302954,8380257843,12588189047,12374986884,15487442253,21217839821,26668576094,18216378665,18909978142,22942263689,21836509486,23628933676,23972408894,20968224837,22012927994,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Seychelles,SYC,98787068.12,93272841.73,97873776.73,87782720.98,87652597.68,98778395.55,105550751.1,113195903,159120162,164754300.5,186209035.2,172125801.1,191504519.8,238320563.5,206172316.9,232933282.9,378654701.3,340436305,383025598.1,433700140.4,503614004.7,644663559.5,595571514.6,610559020.1,684576418.2,919168490.9,1021807961,948944665.8,1084488802,991699130.8,1048325080,1187202665,1241214478,1310100321,1396842653,,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Sierra Leone,SLE,420651552.7,443016133.2,335930246.6,219271957.7,134903085.7,142324303.1,73576932.64,162625216.1,151842280.2,164863828.9,220884259.4,226153078.3,223732479,219705726.9,233892960.6,230235699.2,302772890.2,128198675.5,143021872.6,133349961.2,250503322,300799536.8,373951405.4,443246731.1,421775811.6,483591170,472171800.5,532971850.5,643759697,685540147.4,888970139.5,1896478865,2295138524,2894443250,2629234393,2001365444,1938107807,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Singapore,SGP,24854915847,28576639268,30107256118,29571682243,30939233318,29103089400,27154402073,33687287591,44438888889,51266199563,60411526432,70627959479,77979742173,91975244461,1.10553E+11,1.44599E+11,1.54112E+11,1.55742E+11,1.25382E+11,1.38362E+11,1.6952E+11,1.50242E+11,1.54756E+11,1.72337E+11,2.17028E+11,2.50275E+11,2.96016E+11,3.31133E+11,4.04461E+11,3.24716E+11,4.10658E+11,4.85897E+11,5.02485E+11,5.19717E+11,5.20355E+11,4.51233E+11,4.34389E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Slovak Republic,SVK,,,,,,,,,,,4228553707,6566559525,10760130547,9815829703,10637589156,14038245752,17510138150,17833465504,17081525898,15778730023,16488834531,20208988814,22703915867,29950459368,40897988577,48047489118,60010368837,72836546674,83144630145,61454556821,69620870733,84397434641,81983627880,88222777603,89264341657,79941506785,81799389995,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Slovenia,SVN,,,,,,,,,,,12933086864,8912379130,6661506191,6919187937,7870249674,10180544076,10189790014,10111528211,10893287363,11000424654,10918375377,11020069694,12057382344,15208840218,19444956153,21887253575,25630375737,33148568437,37820842391,27822481106,30178095675,35153860590,31940149135,33179899020,34142197268,29463450850,30624551684,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Solomon Islands,SLB,,148471615.7,118216455.6,130071391.3,141713119.3,144921664,157737582.5,134877452.2,184825930.4,223486830.6,195705473,244769412.1,235852600.7,282837155.3,319620830,303972518.3,315416105.9,372487825.9,248172605.7,203034249,168091336,143728685.1,104137031.8,105397087.6,158924205.4,226018937.8,261396938,330413617.4,408773474.1,344312849.2,552801413.6,649689974.2,650800005.4,708199997.3,717554526.6,615648426.3,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Somalia,SOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3322000000,3482000000,3653000000,3919000000,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,South Africa,ZAF,22028762198,26366678618,21517917840,18065457198,20148644486,15135603910,17306157203,21166239800,25917641912,26713484540,21016503691,21011842248,22581697055,23233160939,26964909316,33385624879,33340311213,34878038194,32916448094,30286766511,33107150062,30919203543,32390719346,42967335122,58633002062,68804583608,84270599362,97213512134,1.06925E+11,81753543830,1.02733E+11,1.23611E+11,1.2356E+11,1.22046E+11,1.15679E+11,99910828425,88976191124,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,South Sudan,SSD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4857743987,4222443502,4640982255,4840080294,4692881356,5055593220,4517586508,5190845385,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Spain,ESP,40002154560,38540617048,38132871271,35202582715,34660785448,35985561937,42891188903,58982195257,72658897158,85773218412,1.06179E+11,1.13249E+11,1.24251E+11,1.00537E+11,1.12634E+11,1.40354E+11,1.48776E+11,1.50343E+11,1.64633E+11,1.79452E+11,1.88276E+11,1.89119E+11,2.01007E+11,2.50872E+11,3.1053E+11,3.43333E+11,3.89321E+11,4.68932E+11,4.97722E+11,3.57142E+11,3.84021E+11,4.34009E+11,3.90534E+11,3.94421E+11,4.16976E+11,3.67366E+11,3.70303E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Sri Lanka,LKA,2205444646,2054961039,2205910620,2141138972,2099724843,2269734904,2262919343,2385292120,2570606727,2568294036,3057438842,3497075175,3981473876,4481456954,5345325779,5998536585,6101194138,6579989219,6673560900,6774144497,8103470978,6860224883,6849730985,7681620390,9122927167,10071752600,11632237688,12775602224,15686037045,11703147946,15209062084,22256822219,21677008606,21505636520,23142020776,23008996967,23646447321,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,St. Kitts and Nevis,KNA,46640740.74,50596296.3,48281481.48,55700000,58177777.78,60725925.93,72525925.93,91348148.15,106862963,119403703.7,132370370.4,131970370.4,125125925.9,140781481.5,143129629.6,172188888.9,193277777.8,196355614.9,193208022.8,205461016.6,248986023.1,242039076.1,256537722.9,256063730.4,241650074.1,280128925.9,320690000,346320111.1,437002629.6,367386037,367327185.2,374276370.4,351901333.3,379951703.7,498004247.2,518413095.5,514332410.9,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,St. Lucia,LCA,113333333.3,117037037,108518518.5,98888888.89,112222222.2,136666666.7,184800000,208148148.1,260600000,318200000,334300000,360000000,365900000,362100000,369400000,387037037,390000000,414292592.6,427407407.4,457407407.4,445948148.1,402704444.4,400962740.7,499704407.4,500296592.6,594847629.6,706685963,747386481.5,820280296.3,647960518.5,787424851.9,816224111.1,751593555.6,736174777.8,743133555.6,687823777.8,738362407.4,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,St. Vincent and the Grenadines,VCT,63303703.7,66214814.81,75818518.52,80544444.44,85792592.59,88859259.26,102374074.1,113807407.4,136285185.2,161903703.7,152266666.7,154870370.4,161688888.9,162922222.2,170070370.4,174511111.1,186288888.9,228948148.1,249014814.8,239970370.4,200470370.4,209458888.9,214818888.9,241392481.5,272195888.9,291193481.5,325853296.3,402115666.7,430817222.2,388043629.6,389177000,376618777.8,401395740.7,418412888.9,411868148.1,411481481.5,413333333.3,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Sudan,SDN,1726666667,2369166667,2256222222,1748076923,1597642857,1473733333,1296562500,2244166667,1184547619,1428809524,876803278.7,1335500000,1014630390,642656622.7,1269139503,1355730074,1420488727,1461937107,1707017032,1808999881,1644905997,1686823734,2578329194,3029863859,4298436082,7533463158,9554284642,10403689996,10681493302,10629105801,11310142671,10465380072,10560705290,10729145644,9291097980,10608066667,11973929147,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Suriname,SUR,590000000,646000000,615500000,517550000,421550000,348450000,291450000,251050000,283100000,150940000,172580000,201520000,136640000,95376470.59,159845522.4,188811086,264733167.1,323444250,495989000,297811511.6,296189772.7,415531789,426925191.5,579088504.4,714075128,809998755.4,1265045158,1387613843,1846265938,1697267760,1678079697,2241596114,2593333333,2726060606,2773030303,2694998098,1717400379,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Swaziland,SWZ,618130457.1,604860794.2,546417388.1,557759626.6,458618586.1,335179270.3,358293216.6,479616895.9,555487134.4,605559118.5,767813396.2,816658349.3,977615497.9,1036592098,1034169652,1252954675,1292343777,1307297830,1336847693,1257913675,1433611920,1328662404,1236801531,1889129285,2092954161,2297486280,2288247995,2352144974,2251700370,2383892585,2644541769,2817912107,2649614848,2409215119,2413722143,2014478309,1960003161,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Sweden,SWE,40537639493,35953706995,34706013434,32584419142,33068497788,35518427690,41497557415,51974954262,58673619271,63768943213,72569270798,68084993799,70081046739,58645836010,68810393987,83504408899,88319415449,87548887346,92623932377,94719694036,99320905459,90022364001,94415688449,1.1557E+11,1.3683E+11,1.50562E+11,1.70531E+11,2.01379E+11,2.23812E+11,1.66239E+11,1.98856E+11,2.36386E+11,2.25122E+11,2.27405E+11,2.33644E+11,2.02601E+11,2.02874E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Switzerland,CHE,58659625231,52734624682,49532228242,49686925015,47851991956,49279196817,67413713380,77985374665,86892624752,89079899383,1.07336E+11,1.01179E+11,1.04435E+11,97940819978,1.06082E+11,1.24759E+11,1.25202E+11,1.20714E+11,1.24404E+11,1.23685E+11,1.25112E+11,1.26149E+11,1.27246E+11,1.46182E+11,1.67604E+11,1.90201E+11,2.06957E+11,2.39991E+11,2.88924E+11,2.69127E+11,3.11078E+11,3.98975E+11,3.78438E+11,4.12219E+11,3.72934E+11,3.43923E+11,3.65119E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Syrian Arab Republic,SYR,4719467803,5216657667,4142960026,4783518214,4283246523,4168711442,3015259367,3350430974,2803717240,2919875150,3440367093,4163791667,4987517668,5602184878,4594640000,4323552894,5252195609,4903093385,4696403846,5078313953,5523717815,6168564305,6591622611,6235988620,9987584158,12012446992,12907577576,15286438384,,,,,,,,,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Tajikistan,TJK,,,,,,,,,,,923354097.3,817409859,239614879.8,685707024.9,735202717.1,885900830.3,835600000,865579939.5,765798480.6,733492001.9,868405625.4,846917587,929172497.4,1142120729,1451395253,1220934704,1617670689,2554792825,3704034483,2712241557,2968369628,4381492061,5273288262,5812811448,4142350211,3320954925,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Tanzania,TZA,,,,,,,,,,,1595096585,1667354148,1810820733,2031247995,1967855560,2181321407,2075112673,1973944758,2338153060,2216378424,2049985726,2210004727,2143867033,2659566129,3343148498,3753045127,4653618396,6812699786,8426483319,7508617455,9149118695,12209431117,12942645182,13774151929,14357149892,11304016640,10704768545,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Thailand,THA,9824969233,10496095397,9012221686,10920995996,10937544946,10091461731,10157497082,14318697809,21214443008,27083534355,35545758340,41756450652,45675804426,52752887091,63083936382,81632698112,82833873265,70306654381,48088366853,56073539484,71358153960,68589774464,72957581570,84013658080,1.06227E+11,1.31484E+11,1.45056E+11,1.60397E+11,2.01114E+11,1.54464E+11,2.0727E+11,2.552E+11,2.73217E+11,2.74431E+11,2.54633E+11,2.29553E+11,2.20486E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Timor-Leste,TLS,,,,,,,,,,,,,,,,,,,,,637084200,821679500,882928100,642634600,452256300,320421900,418710800,663326600,837735300,1046062900,1109800000,1401100000,1407400000,1033700000,1129100000,930700000,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Togo,TGO,640383632.4,509694303.8,482035810.3,357943251.6,383104315.4,435379737.9,590807146.2,633866210,725201643.3,660797857,738251853.7,665492393.8,612032540.9,395885613.8,336592974.1,489834295.6,646854580.5,671613095.2,687344292,614910753.3,616138486.6,645968799.7,723686643.6,989424403.8,1120972532,1240643747,1236142982,1375067900,1642957330,1655755078,1818383450,2115771304,2339523210,2951522610,2820625466,2763420681,2756157166,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Tonga,TON,36066955.14,41854746.04,40111573.18,42100000,40447564.72,43380822.68,47652406.42,52761517.99,71192856.53,66790623.76,73924988.42,80059386.09,67147205.11,65851156.07,89714437.21,113125344.2,128182482.3,109624060.2,112420241.3,69911005.41,78968270.24,81835752.31,100992141.8,114642977.1,130587213.8,148874773,151728589.9,173799191.1,181534118.1,201533600.6,222624795.4,259268443.3,286994504.2,282037902.6,254912337.7,281829938.5,273541465,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Trinidad and Tobago,TTO,2434583333,2478750000,3369583333,3131250000,2554583333,2080408163,1823333333,1551388889,1518289193,1485176471,1427058824,1745026635,1557768682,1419557904,1474979561,2110748109,2189491732,3231235216,3254825604,3027151455,3697545954,3935025348,4030182278,4259217487,5241260518,6235792749,6844731714,8011694058,10298756638,7363109693,6890136413,11057142262,12133258679,11923136622,10670452950,10878571205,,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Tunisia,TUN,3987404297,4200688538,3858472998,3567177372,3659243048,3207070102,3363979849,3472788705,4205875495,4814810913,6219545455,5925543478,7200814111,7007273189,7483590352,8800888231,8542223135,8586219369,9039606569,9160512561,9213978259,10312643359,10311528452,11779200621,13947330389,14625790042,16470999249,20617137506,26329275221,20848404058,24074612268,25652720557,26118765606,26124145996,26627378218,21991894372,21207029795,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Turkey,TUR,8205107972,9167498359,9692838643,10212590427,11802116287,12751947860,12193740641,15479659811,15947270362,19050893631,26485716695,24956952381,27484942029,34850745455,26639520270,41271567686,50498579853,57688103357,54343007288,48167046323,61561836212,45699315437,54838097797,72836672663,1.02691E+11,1.22443E+11,1.46413E+11,1.76169E+11,2.06983E+11,1.5058E+11,1.96446E+11,2.53099E+11,2.49766E+11,2.66909E+11,2.58295E+11,2.2315E+11,2.14637E+11,
Imports of goods and services (current US$),NE.IMP.GNFS.CD,Turkmenistan,TKM,,,,,,,,,,,,869992927.2,1222206142,1951162672,2184704662,2090200051,1794199969,1679450010,1845000025,2046200008,2350999988,2716999998,2382999990,3384000020,4071000000,3872000000,3589000000,4901000000,7781000000,9145000000,10043869053,12725649860,15610514807,,,,,
